订单编号,日期,省,订单量,单价,销售额
7d88-49d1-8d60-e4d8b9366749,2020-02-03,湖北,26.0,50.0,1300.0
b7fe-4683-8e0a-eb8b8f17d1bf,2020-02-03,湖北,23.0,50.0,1150.0
4613-4c96-8974-18958a379213,2020-02-03,湖南,9.0,50.0,450.0
82ed-4cf9-88df-9e5bcdadead8,2020-02-03,湖北,33.0,50.0,1650.0
8e6e-43cc-b667-4b659689e7da,2020-02-03,湖南,8.0,50.0,400.0
ca9e-4238-90a1-e99258e8bbc5,2020-02-03,湖南,9.0,50.0,450.0
22aa-4e16-8ede-d7e72ff4f1e9,2020-02-03,湖北,30.0,50.0,1500.0
5021-4b39-8721-11dcf7b53141,2020-02-03,其他,7.0,50.0,350.0
dd28-472a-91c1-e0d7cd9a86dd,2020-02-03,湖北,38.0,50.0,1900.0
19e3-4378-a86c-bebda5106ca8,2020-02-03,湖北,39.0,50.0,1950.0
cd4c-45da-8254-90643a4bcd5a,2020-02-03,湖南,11.0,50.0,550.0
46d2-4345-843d-8471b087e1ed,2020-02-03,湖北,26.0,50.0,1300.0
f327-48fe-8c75-f091dc45bbdf,2020-02-03,广东,13.0,50.0,650.0
f7df-49c1-a30b-cb9014339a75,2020-02-03,湖北,30.0,50.0,1500.0
93e4-49b5-8c8b-7c94c10d5287,2020-02-03,湖南,8.0,50.0,400.0
c4fd-4de9-a5a9-00969e562c86,2020-02-03,湖北,26.0,50.0,1300.0
07aa-4631-b718-77abe5c074bd,2020-02-03,广东,17.0,50.0,850.0
70f3-4461-9b5f-7f53a55c51b6,2020-02-03,江苏,2.0,50.0,100.0
c05c-4fad-9c50-43a1fb0e5d2b,2020-02-03,湖北,33.0,50.0,1650.0
a716-460f-8a9e-d335441429c2,2020-02-03,湖北,31.0,50.0,1550.0
fa85-4a2e-8e39-4f4dd3e2494f,2020-02-03,湖北,24.0,50.0,1200.0
d5ab-429c-bd2f-ea4cd835d2a1,2020-02-03,广东,14.0,50.0,700.0
92e9-4cb5-9420-a34de1a5f5c6,2020-02-03,广东,15.0,50.0,750.0
00dd-410b-a7d1-8e46e5f1a7cd,2020-02-03,湖北,23.0,50.0,1150.0
3816-40e1-a4eb-3d092d2bc595,2020-02-03,湖北,21.0,50.0,1050.0
e354-4ead-8aab-f85c75a73f40,2020-02-03,湖北,26.0,50.0,1300.0
87af-48e5-8bed-c5dcf9ecc172,2020-02-03,湖北,33.0,50.0,1650.0
2f39-4ff5-af27-fb5b0cf83acd,2020-02-03,广东,14.0,50.0,700.0
dd85-4865-920a-a6a14f50f97f,2020-02-03,河南,6.0,50.0,300.0
c65c-4447-9dde-f6b4ef2d457b,2020-02-03,湖南,9.0,50.0,450.0
de17-446c-95ae-3724f6068017,2020-02-03,广东,20.0,50.0,1000.0
26c7-4dfc-837f-301f79079af2,2020-02-03,湖北,22.0,50.0,1100.0
9b23-41ab-ab38-5d57ea1d09a0,2020-02-03,湖北,36.0,50.0,1800.0
b504-414d-8295-660935414663,2020-02-03,湖北,33.0,50.0,1650.0
b4ba-443e-acb9-7580a1aaba50,2020-02-03,湖北,40.0,50.0,2000.0
70f3-4461-9b5f-7f53a55c51b6,2020-02-03,湖北,27.0,50.0,1350.0
9345-4232-8b2e-432a100826f1,2020-02-03,湖北,31.0,50.0,1550.0
2ab7-46f0-bb1f-b34812f48cd1,2020-02-03,湖北,26.0,50.0,1300.0
91f0-4a40-8445-601ce3e3c2ec,2020-02-03,湖北,22.0,50.0,1100.0
43e2-4f1f-ae55-3cb5d2535479,2020-02-03,湖北,40.0,50.0,2000.0
2b31-4392-be6e-19af71e40261,2020-02-03,河南,7.0,50.0,350.0
3999-4243-bf46-84379824bd69,2020-02-03,湖北,21.0,50.0,1050.0
de17-446c-95ae-3724f6068017,2020-02-03,湖南,12.0,50.0,600.0
f8b3-4774-9134-7ab6ae724556,2020-02-03,湖北,32.0,50.0,1600.0
0ed0-4d07-b34c-2a82e1fa77be,2020-02-03,湖北,40.0,50.0,2000.0
cd4c-45da-8254-90643a4bcd5a,2020-02-03,湖北,23.0,50.0,1150.0
2493-4ad3-a7fd-83137cd72d0b,2020-02-03,广东,16.0,50.0,800.0
ab38-4b37-ae73-c1daa39958be,2020-02-03,湖南,10.0,50.0,500.0
0232-4554-ab15-586c752f4520,2020-02-03,湖南,11.0,50.0,550.0
a43d-4919-9a0c-a058f1eb6fcb,2020-02-03,湖北,28.0,50.0,1400.0
62d6-417c-94b6-cb2434125072,2020-02-03,湖北,37.0,50.0,1850.0
22aa-4e16-8ede-d7e72ff4f1e9,2020-02-03,广东,19.0,50.0,950.0
2b31-4392-be6e-19af71e40261,2020-02-03,江苏,4.0,50.0,200.0
8cad-41ee-85b7-c59b85f0ebe6,2020-02-03,河南,6.0,50.0,300.0
949f-48c0-b8ab-2594e954beb5,2020-02-03,广东,14.0,50.0,700.0
8cad-41ee-85b7-c59b85f0ebe6,2020-02-03,广东,16.0,50.0,800.0
022d-414d-a899-76df65d8b427,2020-02-03,湖南,10.0,50.0,500.0
2d6d-4969-b029-4d8f6b1cf1c7,2020-02-03,湖北,40.0,50.0,2000.0
c72a-401d-8f11-39becb49d442,2020-02-03,广东,16.0,50.0,800.0
bbc9-4c9e-bacd-bfbf532fc595,2020-02-03,湖北,23.0,50.0,1150.0
74de-4ae2-b616-551753cb73e5,2020-02-03,其他,4.0,50.0,200.0
2fcf-4240-87b9-8403d86a5b9f,2020-02-03,湖北,30.0,50.0,1500.0
49f0-4397-9118-6de4eddcebba,2020-02-03,湖北,21.0,50.0,1050.0
5ebb-41a7-8159-b62a27cb8f13,2020-02-03,湖北,20.0,50.0,1000.0
d765-4fe2-b7ac-0b3c1056ff97,2020-02-03,湖南,9.0,50.0,450.0
73f3-4d40-af4e-426548a7c539,2020-02-03,湖北,35.0,50.0,1750.0
f61b-4406-bf5f-23df820ce38a,2020-02-03,湖北,34.0,50.0,1700.0
4377-475c-9e08-1e3d25970ffb,2020-02-03,湖北,22.0,50.0,1100.0
2d6d-4969-b029-4d8f6b1cf1c7,2020-02-03,湖南,9.0,50.0,450.0
43ad-4120-a5c0-9641e2397d15,2020-02-03,湖北,40.0,50.0,2000.0
8381-4f24-b565-aa8be33f7839,2020-02-03,江苏,4.0,50.0,200.0
1265-4d27-a5c6-d3d6f44cd594,2020-02-03,其他,8.0,50.0,400.0
91a2-48e1-9c15-0cbc5838e7ca,2020-02-03,湖北,22.0,50.0,1100.0
9102-4318-a086-56c97d1b7d5a,2020-02-03,广东,18.0,50.0,900.0
b22f-4967-94f1-f207c7569e50,2020-02-03,湖北,36.0,50.0,1800.0
0f71-4a43-9b9e-6ee92b747210,2020-02-03,湖南,11.0,50.0,550.0
7d88-49d1-8d60-e4d8b9366749,2020-02-03,广东,12.0,50.0,600.0
4ac8-419c-b647-5dbd7a49fd94,2020-02-03,广东,19.0,50.0,950.0
6465-4aaa-be01-d418cb5f0b81,2020-02-03,湖北,39.0,50.0,1950.0
2e1f-41b8-a44a-70391a54908b,2020-02-03,河南,4.0,50.0,200.0
b260-4ca6-9d20-1367dbfba93a,2020-02-03,湖北,37.0,50.0,1850.0
9230-49f2-8010-ea95320dc34d,2020-02-03,湖南,9.0,50.0,450.0
1795-49d9-9752-f52de95f0a99,2020-02-03,广东,13.0,50.0,650.0
94b7-43b4-88b8-af236e26ad17,2020-02-03,湖北,20.0,50.0,1000.0
9e58-4cb7-a331-d2610eeec86d,2020-02-03,湖北,25.0,50.0,1250.0
3789-4a58-8292-2488b6ee1ffd,2020-02-03,广东,14.0,50.0,700.0
2379-49c9-ac1c-b0bdd98c6df2,2020-02-03,湖北,31.0,50.0,1550.0
136f-44b2-b4bd-14f4b4811c06,2020-02-03,湖北,35.0,50.0,1750.0
4d9a-44a7-b081-3907a09aa410,2020-02-03,湖北,25.0,50.0,1250.0
aea4-4d51-a438-2dd4c1f26c6b,2020-02-03,湖北,20.0,50.0,1000.0
b373-4f30-a5e7-a6c711cf0ec6,2020-02-03,广东,15.0,50.0,750.0
99ed-4c84-a676-4bb04b9c6f07,2020-02-03,湖北,25.0,50.0,1250.0
6b70-484b-8d43-dd0e7e6164ee,2020-02-03,湖北,22.0,50.0,1100.0
022d-414d-a899-76df65d8b427,2020-02-03,广东,20.0,50.0,1000.0
d7a8-4e62-a854-f1b61bcb6806,2020-02-03,湖北,32.0,50.0,1600.0
f8e8-4e71-8edf-16cfc691a465,2020-02-03,湖北,28.0,50.0,1400.0
949f-48c0-b8ab-2594e954beb5,2020-02-03,湖北,26.0,50.0,1300.0
65e2-432e-b7b7-b71708aa7f72,2020-02-03,湖北,31.0,50.0,1550.0
fa85-4a2e-8e39-4f4dd3e2494f,2020-02-03,其他,6.0,50.0,300.0
ca9f-4daa-8993-265fcc8eb1bd,2020-02-03,湖南,10.0,50.0,500.0
9ea8-4ae8-9b5d-00e70e7c3e12,2020-02-03,广东,15.0,50.0,750.0
8254-4f0e-99e4-88b96c93e3ac,2020-02-03,广东,20.0,50.0,1000.0
317e-4f7b-bc2c-7d447a728a54,2020-02-03,其他,8.0,50.0,400.0
953f-4b46-a8a2-0eb0e39818a8,2020-02-03,其他,6.0,50.0,300.0
f923-469f-9f3e-6d78391d7aef,2020-02-03,其他,5.0,50.0,250.0
1d2b-4b12-81e2-8da18865a711,2020-02-03,广东,15.0,50.0,750.0
bb5b-4267-ad40-c0fb368f98b6,2020-02-03,湖北,40.0,50.0,2000.0
b27a-4379-a79b-0cc3e7d0593f,2020-02-03,其他,6.0,50.0,300.0
b27a-4379-a79b-0cc3e7d0593f,2020-02-03,湖南,11.0,50.0,550.0
f63d-414d-891a-6e95dfc4b17e,2020-02-03,湖北,35.0,50.0,1750.0
4613-4c96-8974-18958a379213,2020-02-03,广东,15.0,50.0,750.0
5021-4b39-8721-11dcf7b53141,2020-02-03,湖南,9.0,50.0,450.0
fe1d-4b3b-916d-fb3234b93b50,2020-02-03,广东,19.0,50.0,950.0
6a1d-4e6f-8da1-7bf41b7d67c6,2020-02-03,湖北,36.0,50.0,1800.0
b94a-4d42-aedc-a14ee582355f,2020-02-03,湖南,11.0,50.0,550.0
7c4a-4aed-a2b0-ef99e2bc9cdd,2020-02-03,湖北,36.0,50.0,1800.0
c822-4da6-b9ed-7af89151214f,2020-02-03,湖南,8.0,50.0,400.0
2c31-4b05-8451-94ede3fa7bb5,2020-02-03,湖北,32.0,50.0,1600.0
e69b-4334-a847-8761c5586b3d,2020-02-03,河南,8.0,50.0,400.0
4ee9-4e0f-8f98-d4a7da7bfdd3,2020-02-03,河南,5.0,50.0,250.0
d707-4d5c-ac10-59d3fd3dc0bb,2020-02-03,湖北,34.0,50.0,1700.0
4ee9-4e0f-8f98-d4a7da7bfdd3,2020-02-03,其他,4.0,50.0,200.0
1bec-425f-85fa-2ddc6d59059d,2020-02-03,广东,14.0,50.0,700.0
294b-4821-9768-6b07455d971f,2020-02-03,湖北,20.0,50.0,1000.0
0d52-4b23-8853-44d78a11a6f1,2020-02-03,湖北,39.0,50.0,1950.0
b27a-4379-a79b-0cc3e7d0593f,2020-02-03,广东,13.0,50.0,650.0
a69a-4f02-b7c8-f5653a82e75b,2020-02-03,湖北,29.0,50.0,1450.0
fa85-4a2e-8e39-4f4dd3e2494f,2020-02-03,广东,15.0,50.0,750.0
bc51-418d-a5f9-4b862f337ba5,2020-02-03,其他,4.0,50.0,200.0
4ea4-480a-a070-295408955363,2020-02-03,其他,8.0,50.0,400.0
4d9a-44a7-b081-3907a09aa410,2020-02-03,广东,17.0,50.0,850.0
7f56-40cd-a56d-840af84657e3,2020-02-03,湖北,39.0,50.0,1950.0
34f7-44fd-b2f7-8ccb4b113d5e,2020-02-03,湖南,9.0,50.0,450.0
390c-4d2f-adc0-f5a027ff7f68,2020-02-03,湖北,31.0,50.0,1550.0
9d62-4958-8b1b-80ec08ecbe5f,2020-02-03,湖北,22.0,50.0,1100.0
0033-4dcc-8c79-fdc3730dc7cf,2020-02-03,湖北,21.0,50.0,1050.0
e69b-4334-a847-8761c5586b3d,2020-02-03,湖南,10.0,50.0,500.0
0e3b-4c87-989f-f9ffd2105d57,2020-02-03,湖南,9.0,50.0,450.0
9b6c-4cf0-ab49-7951a92f37b2,2020-02-03,广东,18.0,50.0,900.0
24ed-44c4-9b38-25e3cfb7eec8,2020-02-03,湖北,34.0,50.0,1700.0
e096-4e49-84da-1fe15810e17e,2020-02-03,湖北,33.0,50.0,1650.0
df28-4ffa-8c7c-f27b309fc105,2020-02-03,湖南,9.0,50.0,450.0
9cc8-4542-8fed-3145e1942504,2020-02-03,广东,13.0,50.0,650.0
397b-49a1-8a9e-b4eee4b344ea,2020-02-03,湖北,21.0,50.0,1050.0
7147-41a7-b0de-87a19977cecd,2020-02-03,其他,6.0,50.0,300.0
07bf-4540-9b1e-9ab3b30ca10a,2020-02-03,湖北,20.0,50.0,1000.0
953f-4b46-a8a2-0eb0e39818a8,2020-02-03,湖北,35.0,50.0,1750.0
49f6-4bd5-97a5-aeb075a1c8c3,2020-02-03,其他,5.0,50.0,250.0
69aa-4e84-9649-7c5b02e0975e,2020-02-03,广东,19.0,50.0,950.0
cf02-4029-95f1-ea0aad767602,2020-02-03,广东,17.0,50.0,850.0
b813-495f-9402-3d8502ca7898,2020-02-03,广东,12.0,50.0,600.0
0c53-4b9b-89d8-78ac9657dbbb,2020-02-03,湖北,35.0,50.0,1750.0
88d2-4b6e-aca6-f0ac11f828a0,2020-02-03,广东,20.0,50.0,1000.0
8cad-41ee-85b7-c59b85f0ebe6,2020-02-03,其他,7.0,50.0,350.0
8dde-4add-8101-6ca42ebf1cea,2020-02-03,湖北,39.0,50.0,1950.0
4ddb-4424-becc-aa753657ccd2,2020-02-03,湖北,20.0,50.0,1000.0
7232-4a29-b15a-f41d7471c369,2020-02-03,湖北,33.0,50.0,1650.0
3a16-470b-a63d-7d6e94b67cb6,2020-02-03,湖北,37.0,50.0,1850.0
4377-475c-9e08-1e3d25970ffb,2020-02-03,广东,13.0,50.0,650.0
8e6e-43cc-b667-4b659689e7da,2020-02-03,河南,5.0,50.0,250.0
b94a-4d42-aedc-a14ee582355f,2020-02-04,湖北,30.0,50.0,1500.0
6e17-4420-b512-cf504e8cf082,2020-02-04,河南,4.0,50.0,200.0
5021-4b39-8721-11dcf7b53141,2020-02-04,湖北,37.0,50.0,1850.0
49f6-4bd5-97a5-aeb075a1c8c3,2020-02-04,湖南,12.0,50.0,600.0
43de-4eaf-a228-3e8fbc52d14c,2020-02-04,其他,7.0,50.0,350.0
94b7-43b4-88b8-af236e26ad17,2020-02-04,湖北,34.0,50.0,1700.0
cd4c-45da-8254-90643a4bcd5a,2020-02-04,湖南,11.0,50.0,550.0
8e6e-43cc-b667-4b659689e7da,2020-02-04,湖南,8.0,50.0,400.0
535a-4eca-8fa0-9cc54c66e11d,2020-02-04,广东,13.0,50.0,650.0
24ea-4f27-9af1-fa7eef3534b9,2020-02-04,湖北,26.0,50.0,1300.0
efdc-47f5-8dcf-ad51d70aff92,2020-02-04,广东,19.0,50.0,950.0
9e58-4cb7-a331-d2610eeec86d,2020-02-04,湖北,35.0,50.0,1750.0
43e2-4f1f-ae55-3cb5d2535479,2020-02-04,湖南,12.0,50.0,600.0
eed4-4fc6-b2e5-3d12b58a0fa8,2020-02-04,湖北,21.0,50.0,1050.0
74de-4ae2-b616-551753cb73e5,2020-02-04,其他,8.0,50.0,400.0
65da-4b62-96c9-837c242f79ec,2020-02-04,湖北,36.0,50.0,1800.0
3e47-4173-84d7-b1720f6e3871,2020-02-04,湖南,9.0,50.0,450.0
00dd-410b-a7d1-8e46e5f1a7cd,2020-02-04,湖北,27.0,50.0,1350.0
7a26-486e-83ab-d9bb9c797f99,2020-02-04,湖北,37.0,50.0,1850.0
1d2b-4b12-81e2-8da18865a711,2020-02-04,湖北,28.0,50.0,1400.0
24ed-44c4-9b38-25e3cfb7eec8,2020-02-04,广东,19.0,50.0,950.0
7147-41a7-b0de-87a19977cecd,2020-02-04,湖南,10.0,50.0,500.0
0232-4554-ab15-586c752f4520,2020-02-04,湖北,36.0,50.0,1800.0
ab75-4dee-9846-c07d833fd31c,2020-02-04,广东,20.0,50.0,1000.0
9325-4298-b1f8-69be1ca6cf3a,2020-02-04,广东,17.0,50.0,850.0
fef7-42f7-b9f4-031b12717c60,2020-02-04,湖南,11.0,50.0,550.0
00dd-410b-a7d1-8e46e5f1a7cd,2020-02-04,河南,8.0,50.0,400.0
5efb-474c-99fe-dedb852bc7de,2020-02-04,广东,19.0,50.0,950.0
207a-48f3-b0be-c45d01604d9c,2020-02-04,湖北,20.0,50.0,1000.0
317e-4f7b-bc2c-7d447a728a54,2020-02-04,河南,6.0,50.0,300.0
ae6e-4884-a027-6bff5b41cfae,2020-02-04,湖北,25.0,50.0,1250.0
0065-4a4f-b811-62c95c2ea1e0,2020-02-04,广东,19.0,50.0,950.0
59c4-4da7-9b09-bbae4a281498,2020-02-04,广东,13.0,50.0,650.0
7f00-448c-9007-21b2e056ad01,2020-02-04,湖南,12.0,50.0,600.0
2706-40e5-bfb0-7df1b4589362,2020-02-04,湖北,37.0,50.0,1850.0
ab75-4dee-9846-c07d833fd31c,2020-02-04,河南,4.0,50.0,200.0
7d88-49d1-8d60-e4d8b9366749,2020-02-04,广东,18.0,50.0,900.0
4ea4-480a-a070-295408955363,2020-02-04,湖北,24.0,50.0,1200.0
0065-4a4f-b811-62c95c2ea1e0,2020-02-04,湖北,40.0,50.0,2000.0
efdc-47f5-8dcf-ad51d70aff92,2020-02-04,湖北,33.0,50.0,1650.0
49f6-4bd5-97a5-aeb075a1c8c3,2020-02-04,河南,7.0,50.0,350.0
de6a-41ab-bc31-f469af489f1e,2020-02-04,湖北,32.0,50.0,1600.0
4ee9-4e0f-8f98-d4a7da7bfdd3,2020-02-04,湖南,12.0,50.0,600.0
2f1b-4b5a-913f-b60dccf9db3c,2020-02-04,广东,20.0,50.0,1000.0
fef7-42f7-b9f4-031b12717c60,2020-02-04,其他,4.0,50.0,200.0
fa1c-48e9-a998-039c7cc91159,2020-02-04,广东,20.0,50.0,1000.0
b813-495f-9402-3d8502ca7898,2020-02-04,广东,12.0,50.0,600.0
0766-4d56-8143-62d98a8bdcb3,2020-02-04,广东,12.0,50.0,600.0
9ea8-4ae8-9b5d-00e70e7c3e12,2020-02-04,河南,4.0,50.0,200.0
ee10-499d-b033-eedc9230f85d,2020-02-04,广东,17.0,50.0,850.0
535a-4eca-8fa0-9cc54c66e11d,2020-02-04,其他,6.0,50.0,300.0
bc51-418d-a5f9-4b862f337ba5,2020-02-04,湖北,29.0,50.0,1450.0
cd59-4ffe-ad78-a32f0de3d7df,2020-02-04,湖北,22.0,50.0,1100.0
357e-41b2-bc3e-0a827002f415,2020-02-04,广东,18.0,50.0,900.0
6f36-41bb-a8ad-f508be4dcb97,2020-02-04,广东,19.0,50.0,950.0
59c4-4da7-9b09-bbae4a281498,2020-02-04,河南,7.0,50.0,350.0
1505-4fdd-b1f6-81032342509e,2020-02-04,其他,5.0,50.0,250.0
6465-4aaa-be01-d418cb5f0b81,2020-02-04,河南,7.0,50.0,350.0
4613-4c96-8974-18958a379213,2020-02-04,广东,17.0,50.0,850.0
df28-4ffa-8c7c-f27b309fc105,2020-02-04,河南,6.0,50.0,300.0
6f36-41bb-a8ad-f508be4dcb97,2020-02-04,湖北,38.0,50.0,1900.0
43ad-4120-a5c0-9641e2397d15,2020-02-04,广东,13.0,50.0,650.0
7f00-448c-9007-21b2e056ad01,2020-02-04,其他,7.0,50.0,350.0
a415-4c7a-a9a2-ff39ac12a91b,2020-02-04,广东,15.0,50.0,750.0
4ea4-480a-a070-295408955363,2020-02-04,湖南,10.0,50.0,500.0
f61b-4406-bf5f-23df820ce38a,2020-02-04,湖南,11.0,50.0,550.0
ca9e-4238-90a1-e99258e8bbc5,2020-02-04,湖北,33.0,50.0,1650.0
c65c-4447-9dde-f6b4ef2d457b,2020-02-04,河南,5.0,50.0,250.0
2f39-4ff5-af27-fb5b0cf83acd,2020-02-04,湖北,31.0,50.0,1550.0
59c4-4da7-9b09-bbae4a281498,2020-02-04,湖南,8.0,50.0,400.0
953f-4b46-a8a2-0eb0e39818a8,2020-02-04,湖南,11.0,50.0,550.0
cd4c-45da-8254-90643a4bcd5a,2020-02-04,湖北,30.0,50.0,1500.0
022d-414d-a899-76df65d8b427,2020-02-04,湖北,30.0,50.0,1500.0
7b1f-49d1-991e-6480ffe0c6c4,2020-02-04,河南,6.0,50.0,300.0
fa85-4a2e-8e39-4f4dd3e2494f,2020-02-04,广东,18.0,50.0,900.0
825e-410e-8dd0-1078f26f72db,2020-02-04,湖北,31.0,50.0,1550.0
1265-4d27-a5c6-d3d6f44cd594,2020-02-04,广东,16.0,50.0,800.0
8cad-41ee-85b7-c59b85f0ebe6,2020-02-04,其他,5.0,50.0,250.0
87af-48e5-8bed-c5dcf9ecc172,2020-02-04,广东,19.0,50.0,950.0
bc63-4bf2-bf30-d0210bf4704c,2020-02-04,湖北,29.0,50.0,1450.0
bc51-418d-a5f9-4b862f337ba5,2020-02-04,其他,4.0,50.0,200.0
26c7-4dfc-837f-301f79079af2,2020-02-04,湖北,32.0,50.0,1600.0
c1ef-4f98-9461-a4794a9c601c,2020-02-04,湖北,35.0,50.0,1750.0
3829-4f49-979c-b2d54eab7a98,2020-02-04,广东,18.0,50.0,900.0
90b9-4765-814d-390c5960d299,2020-02-04,湖北,31.0,50.0,1550.0
4613-4c96-8974-18958a379213,2020-02-04,湖北,29.0,50.0,1450.0
f202-45df-96e2-ca4e4c389624,2020-02-04,广东,16.0,50.0,800.0
43ad-4120-a5c0-9641e2397d15,2020-02-04,湖北,23.0,50.0,1150.0
b266-480c-bd80-16e9f16eedd2,2020-02-04,河南,8.0,50.0,400.0
b7fe-4683-8e0a-eb8b8f17d1bf,2020-02-04,河南,7.0,50.0,350.0
6f36-41bb-a8ad-f508be4dcb97,2020-02-04,河南,6.0,50.0,300.0
1bec-425f-85fa-2ddc6d59059d,2020-02-04,湖北,20.0,50.0,1000.0
e69b-4334-a847-8761c5586b3d,2020-02-04,湖北,20.0,50.0,1000.0
ea43-41d4-85ce-ac557176d69c,2020-02-04,广东,18.0,50.0,900.0
2821-4609-89f0-20d29eec241a,2020-02-04,湖北,29.0,50.0,1450.0
cf02-4029-95f1-ea0aad767602,2020-02-04,湖北,34.0,50.0,1700.0
9325-4298-b1f8-69be1ca6cf3a,2020-02-04,湖北,25.0,50.0,1250.0
fa85-4a2e-8e39-4f4dd3e2494f,2020-02-04,河南,5.0,50.0,250.0
ca9e-4238-90a1-e99258e8bbc5,2020-02-04,其他,6.0,50.0,300.0
7147-41a7-b0de-87a19977cecd,2020-02-04,湖北,24.0,50.0,1200.0
9230-49f2-8010-ea95320dc34d,2020-02-04,湖南,11.0,50.0,550.0
fa85-4a2e-8e39-4f4dd3e2494f,2020-02-04,湖北,34.0,50.0,1700.0
fa1c-48e9-a998-039c7cc91159,2020-02-04,湖北,31.0,50.0,1550.0
5e0b-460d-a3e7-6acee0514c26,2020-02-04,湖北,20.0,50.0,1000.0
f923-469f-9f3e-6d78391d7aef,2020-02-04,湖北,36.0,50.0,1800.0
43e2-4f1f-ae55-3cb5d2535479,2020-02-04,广东,19.0,50.0,950.0
59c4-4da7-9b09-bbae4a281498,2020-02-04,湖北,27.0,50.0,1350.0
e56b-47ca-a14f-bc34a1c41d91,2020-02-04,湖北,32.0,50.0,1600.0
6164-4db8-8799-3b9269b956ce,2020-02-04,湖北,34.0,50.0,1700.0
b7fe-4683-8e0a-eb8b8f17d1bf,2020-02-04,湖北,21.0,50.0,1050.0
c4fd-4de9-a5a9-00969e562c86,2020-02-04,湖北,35.0,50.0,1750.0
4377-475c-9e08-1e3d25970ffb,2020-02-04,广东,14.0,50.0,700.0
0d52-4b23-8853-44d78a11a6f1,2020-02-04,湖北,34.0,50.0,1700.0
ca9f-4daa-8993-265fcc8eb1bd,2020-02-04,湖南,9.0,50.0,450.0
3829-4f49-979c-b2d54eab7a98,2020-02-04,湖北,39.0,50.0,1950.0
9ea8-4ae8-9b5d-00e70e7c3e12,2020-02-04,其他,7.0,50.0,350.0
2706-40e5-bfb0-7df1b4589362,2020-02-04,广东,19.0,50.0,950.0
7c4a-4aed-a2b0-ef99e2bc9cdd,2020-02-04,湖北,34.0,50.0,1700.0
535a-4eca-8fa0-9cc54c66e11d,2020-02-04,湖北,37.0,50.0,1850.0
94d6-4b3c-ade9-2c66787b46ac,2020-02-04,湖北,32.0,50.0,1600.0
4ee9-4e0f-8f98-d4a7da7bfdd3,2020-02-04,湖北,37.0,50.0,1850.0
f327-48fe-8c75-f091dc45bbdf,2020-02-04,其他,6.0,50.0,300.0
1bec-425f-85fa-2ddc6d59059d,2020-02-04,湖南,11.0,50.0,550.0
7ef5-4597-8666-b07fb580f159,2020-02-04,广东,18.0,50.0,900.0
fa1c-48e9-a998-039c7cc91159,2020-02-04,其他,5.0,50.0,250.0
43de-4eaf-a228-3e8fbc52d14c,2020-02-04,湖北,40.0,50.0,2000.0
43b2-4256-82a3-f90bb67cf746,2020-02-04,湖北,40.0,50.0,2000.0
9325-4298-b1f8-69be1ca6cf3a,2020-02-04,湖南,12.0,50.0,600.0
49f6-4bd5-97a5-aeb075a1c8c3,2020-02-04,其他,7.0,50.0,350.0
b4ba-443e-acb9-7580a1aaba50,2020-02-04,广东,17.0,50.0,850.0
4ff9-4753-8514-fa0ebee83d8f,2020-02-04,湖北,30.0,50.0,1500.0
60ce-4ab0-8534-6d49966bceb0,2020-02-04,湖北,33.0,50.0,1650.0
34f7-44fd-b2f7-8ccb4b113d5e,2020-02-04,湖南,12.0,50.0,600.0
ca9e-4238-90a1-e99258e8bbc5,2020-02-04,湖南,8.0,50.0,400.0
6a1d-4e6f-8da1-7bf41b7d67c6,2020-02-04,湖北,20.0,50.0,1000.0
3829-4f49-979c-b2d54eab7a98,2020-02-04,广东,18.0,50.0,900.0
d3ab-4964-9c00-c61b82917765,2020-02-04,湖北,24.0,50.0,1200.0
4c78-4cba-ba3e-90b08e164efc,2020-02-04,广东,19.0,50.0,950.0
34f7-44fd-b2f7-8ccb4b113d5e,2020-02-04,湖北,39.0,50.0,1950.0
5e51-4922-adb0-2753043a99c9,2020-02-04,广东,19.0,50.0,950.0
00dd-410b-a7d1-8e46e5f1a7cd,2020-02-04,湖南,8.0,50.0,400.0
c822-4da6-b9ed-7af89151214f,2020-02-04,广东,16.0,50.0,800.0
ff13-42ae-88af-93ad9b529541,2020-02-04,广东,18.0,50.0,900.0
9cc8-4542-8fed-3145e1942504,2020-02-04,广东,15.0,50.0,750.0
dd85-4865-920a-a6a14f50f97f,2020-02-04,湖北,20.0,50.0,1000.0
bb5b-4267-ad40-c0fb368f98b6,2020-02-04,湖南,9.0,50.0,450.0
6e17-4420-b512-cf504e8cf082,2020-02-04,湖北,25.0,50.0,1250.0
b373-4f30-a5e7-a6c711cf0ec6,2020-02-04,广东,16.0,50.0,800.0
4377-475c-9e08-1e3d25970ffb,2020-02-04,湖北,34.0,50.0,1700.0
7d88-49d1-8d60-e4d8b9366749,2020-02-04,湖北,36.0,50.0,1800.0
df28-4ffa-8c7c-f27b309fc105,2020-02-04,广东,16.0,50.0,800.0
317e-4f7b-bc2c-7d447a728a54,2020-02-04,其他,5.0,50.0,250.0
87af-48e5-8bed-c5dcf9ecc172,2020-02-04,江苏,4.0,50.0,200.0
2e1f-41b8-a44a-70391a54908b,2020-02-04,广东,18.0,50.0,900.0
f202-45df-96e2-ca4e4c389624,2020-02-04,湖南,8.0,50.0,400.0
7f00-448c-9007-21b2e056ad01,2020-02-04,河南,4.0,50.0,200.0
fa1c-48e9-a998-039c7cc91159,2020-02-04,河南,8.0,50.0,400.0
